id,name,point
331102,vanHaren,POINT(2.9013293981552124 51.19727032504822)
331104,vanHaren,POINT(4.031869700000006 50.84499919969261)
331109,vanHaren,POINT(3.113566399999992 50.94220329969282)
331115,vanHaren,POINT(4.533461299999999 51.14897939969329)
331116,vanHaren,POINT(4.816528800000004 51.00631429969296)
331117,vanHaren,POINT(3.103644924411194 51.07429145168945)
331120,vanHaren,POINT(4.474999900000012 50.99524019969295)
331122,vanHaren,POINT(4.515724700000012 50.77990209969248)
331124,vanHaren,POINT(2.887104900000015 50.84089989969259)
331125,vanHaren,POINT(5.315226316452026 51.22163521803297)
331132,vanHaren,POINT(3.4136366844177246 50.90577297100163)
331133,vanHaren,POINT(3.1932069153442333 51.20675437558734)
331136,vanHaren,POINT(5.304695963859558 50.93871982025084)
331145,Torfs,POINT(4.032171854001985 50.923215393534534)
331146,Torfs,POINT(4.376868900000002 51.13900309969327)
331149,Torfs,POINT(3.5675625398464117 50.98484181999691)
331158,Torfs,POINT(4.110856499999991 51.03427919969301)
331159,Torfs,POINT(5.042776886512099 50.97574819888565)
331172,Torfs,POINT(4.710345977675789 51.075861066893346)
331173,Torfs,POINT(4.841263376618894 51.18718658777608)
331174,Torfs,POINT(4.749710704057821 51.38997853475435)
331177,Torfs,POINT(3.1116195257082113 51.179672990912444)
331178,Torfs,POINT(4.7502118000000015 50.864623499692655)
331182,Torfs,POINT(4.140673693288819 50.984300721850666)
331183,Torfs,POINT(4.704087000000006 50.880186199692695)
331187,Torfs,POINT(5.3174066932887865 51.22159760052918)
331188,Torfs,POINT(5.702613419818925 50.985863399242675)
331196,Torfs,POINT(2.9032087179298527 51.19701557200073)
331203,Torfs,POINT(3.6617488000000087 51.016906799693)
331209,Torfs,POINT(4.173064400000013 50.885408599692695)
331210,Torfs,POINT(4.907309925431851 50.81648931276313)
331216,Torfs,POINT(3.8460369629412807 50.98276827804989)
331219,Torfs,POINT(4.706190200000004 51.25050649969353)
19721,Carrefour market,POINT(4.667614600000012 51.16019639998084)
20290,Carrefour market,POINT(4.045779705047607 50.94196150563655)
20309,Carrefour market,POINT(4.782374122934014 51.01814951772553)
243937,Lidl,POINT(4.324154717756277 50.839957320422926)
297833,Shop & Go Delhaize,POINT(4.347920941716188 50.813253305246185)
331440,Pronti,POINT(5.840485299999996 49.55979199969006)
331447,Pronti,POINT(4.465916725418091 50.38605583263209)
331449,Pronti,POINT(4.468794005651478 51.22837353410201)
331472,Pronti,POINT(4.872554900000012 50.90541419969275)
333179,Aldi,POINT(3.3822580999999863 50.846461299692606)
333180,Aldi,POINT(4.390986099999998 50.82017159969253)
333184,Louis Delhaize,POINT(4.628611099999986 50.865555599692655)
343817,Carrefour market,POINT(4.321097734375963 50.599239615842336)
343818,Carrefour market,POINT(4.1124531 51.01680759969301)
343824,Carrefour express,POINT(4.245789390789967 50.77794047246699)
344114,Colruyt,POINT(4.829192480985651 51.12932876200646)
344117,Carrefour market,POINT(4.272623985284811 51.21863384000127)
344118,Spar Colruyt Group,POINT(4.404178215692958 50.38842631615121)
344144,Gamma,POINT(3.2303720712661743 51.19422800922539)
344146,Gamma,POINT(5.341799499999982 50.944261999923185)
344147,Gamma,POINT(2.8811114055724962 51.21160096621451)
344235,Lunch Garden,POINT(4.604164634496981 50.71224259712101)
344237,Lunch Garden,POINT(5.5497660000000115 50.569566999692015)
344238,Lunch Garden,POINT(4.476612868412303 51.1935084621723)
344243,Lunch Garden,POINT(4.427918799999988 51.16188309969333)
344255,Lunch Garden,POINT(4.888842268922056 50.46356630625843)
344257,Lunch Garden,POINT(4.430566499999995 50.45261919969175)
344258,Lunch Garden,POINT(4.7464544999999925 50.864114599692655)
344264,Lunch Garden,POINT(5.346081490780885 50.23514933454834)
344273,Lunch Garden,POINT(4.4655796999999975 51.258876499693564)
344274,Lunch Garden,POINT(4.073013000000021 50.58473269969204)
344279,Lunch Garden,POINT(4.9319536999999825 50.81306749969255)
344280,Lunch Garden,POINT(3.4047722623458463 50.603173970056034)
344284,Lunch Garden,POINT(5.04416799180771 50.973611911615194)
344452,Colmar,POINT(3.685057661665443 51.02004567094781)
344455,Colmar,POINT(4.279728699999996 50.87316629969266)
344456,Colmar,POINT(3.7894766999999963 51.081181099693126)
344457,Colmar,POINT(3.2744121981649466 50.812341508057855)
344459,Pizza Hut,POINT(4.6072303963299 50.71134124790929)
344460,Pizza Hut,POINT(4.309787933691844 50.58891893993904)
344461,Pizza Hut,POINT(4.4013341560502575 50.71069007253436)
344463,Pizza Hut,POINT(4.27626975420662 50.86691346470563)
344464,Pizza Hut,POINT(4.319752060765261 50.8957444224111)
344465,Pizza Hut,POINT(4.430006300000007 50.9129959999232)
344470,Pizza Hut,POINT(4.96482509999999 51.1493665996933)
344473,Pizza Hut,POINT(4.427892177909856 51.161970231420874)
344475,Pizza Hut,POINT(4.466463699999999 51.2597239)
344477,Pizza Hut,POINT(5.643707574239718 50.68614623565394)
344478,Pizza Hut,POINT(5.549730499999992 50.56592809998075)
344479,Pizza Hut,POINT(5.529011500000003 50.654182599692184)
344483,Pizza Hut,POINT(4.437149883432396 50.460608853758615)
344484,Pizza Hut,POINT(4.497572600000019 50.406841399691665)
344485,Pizza Hut,POINT(5.818608388049085 49.65423856360196)
344488,Pizza Hut,POINT(3.200263080084768 51.18783701734429)
344491,Pizza Hut,POINT(3.1198754343586144 50.96635408782628)
344493,Pizza Hut,POINT(3.721709446015371 51.055127669697924)
344494,Pizza Hut,POINT(3.8084433760747816 51.088865357054324)
344498,KFC,POINT(5.338020099999983 50.92931249969278)
344517,Belchicken,POINT(3.219756387731554 51.19768858328965)
344529,Belchicken,POINT(4.362009149012267 50.837304962305005)
344536,Belchicken,POINT(4.310235899999992 50.85716769969262)
344548,Belchicken,POINT(4.610667556704172 50.71414758039302)
344550,Belchicken,POINT(4.472090500000014 50.8827786996927)
344642,Lidl,POINT(3.232322599999984 51.173831199693346)
344649,OKay,POINT(4.005342249370942 51.01222131981005)
351646,Panos,POINT(4.421462799999989 51.19639719969343)
351654,Panos,POINT(3.2141892999999877 50.7439629996924)
351657,Panos,POINT(4.375284552080143 51.11728420447114)
351744,Panos,POINT(3.726911300000011 51.04893589969306)
351746,Panos,POINT(2.883527599999991 50.85042039998078)
351748,Panos,POINT(3.267629028669332 50.826469836941314)
351809,Carrefour market,POINT(4.460922215982373 51.03208636476705)
352327,Louis Delhaize,POINT(4.358336294206975 50.705957679001195)
238279,Tom & Co,POINT(5.848201380545062 50.58790771878953)
295413,Tom & Co,POINT(5.496993000000021 50.61947149969211)
295418,Tom & Co,POINT(3.8065514000000134 51.088698999693165)
295420,Tom & Co,POINT(4.788611524804707 50.4401937648552)
295422,Tom & Co,POINT(5.118447006218596 51.18285432791143)
295423,Tom & Co,POINT(4.413012333061186 50.392687549449306)
295427,Tom & Co,POINT(3.2353278975706257 51.150690981761564)
295432,Tom & Co,POINT(4.392947599999983 50.811375599692525)
295433,Tom & Co,POINT(5.538599323330873 50.66721626700641)
295439,Tom & Co,POINT(5.8455204 50.4896458)
295440,Tom & Co,POINT(5.648581900000016 50.54993799969198)
295441,Tom & Co,POINT(4.2083431000000004 50.69287049969227)
295442,Tom & Co,POINT(4.365196100000017 50.81467979999881)
295447,Tom & Co,POINT(4.454033099999983 50.87078009969265)
295448,Tom & Co,POINT(4.035697624710535 50.92705550702046)
295450,Tom & Co,POINT(5.091813300000005 50.49141069969186)
295454,Tom & Co,POINT(5.6909571 50.47602559969181)
295457,Tom & Co,POINT(4.439671153268825 51.198592710247866)
295459,Tom & Co,POINT(3.6020304000000136 50.501052699691876)
295460,Tom & Co,POINT(4.8782038 50.4770687)
295463,Tom & Co,POINT(4.472138690807359 50.34626176717284)
295466,Tom & Co,POINT(4.320347400000001 50.04802249999999)
295474,Tom & Co,POINT(4.306217000000001 50.7952854996925)
295475,Tom & Co,POINT(3.553254363131729 51.19010316769352)
295476,Tom & Co,POINT(4.912979090772622 50.59103040560882)
295477,Tom & Co,POINT(4.905602727720173 50.44194884392124)
295478,Tom & Co,POINT(4.136127233505249 50.312442789053165)
295482,Tom & Co,POINT(4.7078025341033936 50.39429150232196)
295483,Tom & Co,POINT(3.8738595000000053 50.41457009969167)
295484,Tom & Co,POINT(3.37113330000002 50.62439909969213)
295485,Tom & Co,POINT(4.687991200000008 50.57674629969205)
295488,Tom & Co,POINT(5.454563784061435 50.96028242351399)
295489,Tom & Co,POINT(3.7090156966213605 51.047354977388906)
295490,Tom & Co,POINT(4.4875999 50.7284187)
295493,Tom & Co,POINT(4.44100902985594 50.467025170858165)
295495,Tom & Co,POINT(4.639758704945565 50.977132748403335)
295500,Tom & Co,POINT(5.296044100000015 50.939457599692844)
295502,Tom & Co,POINT(5.6447799594898385 50.68784398601658)
295503,Tom & Co,POINT(5.468302936176315 50.68031329615912)
295504,Tom & Co,POINT(3.840799599999989 50.43866479969172)
295519,Tom & Co,POINT(4.018137572713525 50.83416275231717)
295521,Tom & Co,POINT(3.812806687748913 50.455634292722685)
295532,Tom & Co,POINT(2.88726328472519 50.84152607392741)
295536,Tom&Co Arlon,POINT(5.787910199999993 49.68240789969026)
295539,Tom & Co,POINT(5.28537169999999 50.70001989969228)
295540,Tom & Co,POINT(4.456664557043091 51.140313222835886)
343284,Tom & Co,POINT(4.643171600000011 50.45380359969177)
343287,Tom & Co,POINT(6.0048403999999955 50.64489679969218)
343810,Tom & Co,POINT(4.53576007980331 50.196215095093294)
